InvoiceSectionName,AccountName,AccountOwnerId,SubscriptionId,SubscriptionName,ResourceGroup,ResourceLocation,Date,ProductName,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UnitOfMeasure,Quantity,EffectivePrice,CostInBillingCurrency,CostCenter,ConsumedService,ResourceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ResourceName,ReservationId,ReservationName,UnitPrice,ProductOrderId,ProductOrderName,Term,PublisherType,PublisherName,ChargeType,Frequency,PricingModel,AvailabilityZone,BillingAccountId,BillingAccountName,BillingCurrencyCode,BillingPeriodStartDate,BillingPeriodEndDate,BillingProfileId,BillingProfileName,InvoiceSectionId,IsAzureCreditEligible,PartNumber,PayGPrice,PlanName,ServiceFamily,CostAllocationRuleName,benefitId,benefitName
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,CLASSICLAB,All Regions,06/19/2024,Microsoft Defender for Key Vault - Standard Transactions,Microsoft Defender for Cloud,Key Vault,2ae87903-de6e-4ece-a88d-c2691a10e975,Standard Transactions,,10K,-0.0001,0.02,-0.000002,ACM9000,MICROSOFT.KEYVAULT,/SUBSCRIPTIONS/64E355D7-997C-491D-B0C1-8414DCCFCF42/RESOURCEGROUPS/CLASSICLAB/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/NEWTEST3406,"""CostAllocationTest"": ""Sameer""",MS-AZR-0148P,"{""Cloud"":""Azure""}",,,NEWTEST3406,,,0.02,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAH-05390,0.02,Standard,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/19/2024,Tiered Block Blob - All Other Operations - US East,Storage,Tiered Block Blob,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Virginia,10K,0.0008,0.004,0.0000032,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/14e61b700a11422fac5b79ec,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,,,,14e61b700a11422fac5b79ec,,,0.004,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-70098,0.004,Hot,Compute,,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/13/2024,Tiered Block Blob - All Other Operations - US East,Storage,Tiered Block Blob,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Virginia,10K,-0.001,0.004,-0.000004,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/c304ed19ecf64cf5880cf70b,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,,,,c304ed19ecf64cf5880cf70b,,,0.004,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-70098,0.004,Hot,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,devtestlab,EastUS2,06/13/2024,Load Balancer - Standard Included LB Rules and Outbound Rules,Load Balancer,Standard,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,,1 Hour,1,0.025,0.025,ACM9000,Microsoft.MachineLearningServices,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/devtestlab/providers/Microsoft.MachineLearningServices/workspaces/zmltestplayground,"""ComputeType"": ""Compute Instance"","" org"": ""trey"",""CostAllocationTest"": ""Sameer""",MS-AZR-0148P,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""sentinel_0c4216ff-a799-4681-96e4-1a64ad037202"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""loadbalancers"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""32ef54ad-3016-47b1-bc5c-d1f26560cc18"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""1eff8676-6f21-780f-0b9c-7ffa788e898c"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""2b56c433-734a-4e64-8dce-4d9f93075804"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",,,zmltestplayground,,,0.025,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-21856,0.025,Standard,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/13/2024,Queues v2 - LRS - Class 1 Operations - US East,Storage,Queues v2,994899e2-0f8f-4696-80a6-d9bae770c13b,LRS Class 1 Operations,Virginia,10K,0.0006,0.004,0.0000024,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/7bc4d7c0bec94d8895b9ff83,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,,,,7bc4d7c0bec94d8895b9ff83,,,0.004,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-71362,0.004,Standard,Compute,,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,DevTestLab,EastUS,06/13/2024,Tiered Block Blob - All Other Operations - US East,Storage,Tiered Block Blob,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Virginia,10K,0.001,0.004,0.000004,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/DevTestLab/providers/Microsoft.Storage/storageAccounts/ccmuxintegrationtets,"""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey""",MS-AZR-0148P,,,,ccmuxintegrationtets,,,0.004,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-70098,0.004,Hot,Compute,,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ClancyTest,WestUS,06/13/2024,Files - List Operations,Storage,Files,be63f96a-ef4b-42c1-9365-f9fa0e7431d0,List Operations,,10K,-0.0006,0.015,-0.000009,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ClancyTest/providers/Microsoft.Storage/storageAccounts/clistorageterm,"""ClancyTag"": ""ClancyTestRG"",""CostAllocationTest"": ""Sameer"",""ms-resource-usage"": ""azure-cloud-shell"",""env"": ""prod"",""org"": ""trey""",MS-AZR-0148P,,,,clistorageterm,,,0.015,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,N9H-00817,0.015,Standard,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,devtestlab,EastUS2,06/13/2024,IP Addresses - Standard IPv4 Static Public IP - Dev/Test,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,1 Hour,1,0.005,0.005,ACM9000,Microsoft.MachineLearningServices,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/devtestlab/providers/Microsoft.MachineLearningServices/workspaces/zmltestplayground,"""ComputeType"": ""Compute Instance"","" org"": ""trey"",""CostAllocationTest"": ""Sameer""",MS-AZR-0148P,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""publicipaddresses"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""32ef54ad-3016-47b1-bc5c-d1f26560cc18"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""3827aff4-40e3-4708-7a3a-ced9879c91b2"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""2b56c433-734a-4e64-8dce-4d9f93075804"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",,,zmltestplayground,,,0.005,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAD-84351,0.005,Standard,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/04/2024,Microsoft Defender for Storage - Standard Transactions,Microsoft Defender for Cloud,Storage,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,,10K,0.0012,0.02,0.000024,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/1b0ea5c1edf6493ca4415237,"""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""",MS-AZR-0148P,"{""Cloud"":""Azure"",""StorageService"":""Blob""}",,,1b0ea5c1edf6493ca4415237,,,0.02,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-97331,0.02,Standard,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/04/2024,Tiered Block Blob - All Other Operations - US East,Storage,Tiered Block Blob,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Virginia,10K,-0.001,0.004,-0.000004,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/fc7e7b299aee41298a052aee,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,,,,fc7e7b299aee41298a052aee,,,0.004,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-70098,0.004,Hot,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/04/2024,Tiered Block Blob - LRS - List and Create Container Operations - US East,Storage,Tiered Block Blob,b99fcec0-a080-4921-8685-16e3b6318cff,LRS List and Create Container Operations,Virginia,10K,-0.0002,0.05,-0.00001,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/39142dd2b6114d26953f03d5,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,,,,39142dd2b6114d26953f03d5,,,0.05,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAD-37040,0.05,Hot,Compute,SameerRuleWithTag,,
ACM,ACM Team,acm@testea.onmicrosoft.com,64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,ftk-integration-tests,EastUS,06/04/2024,Microsoft Defender for Storage - Standard Transactions,Microsoft Defender for Cloud,Storage,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,,10K,0.0001,0.02,0.000002,ACM9000,Microsoft.Storage,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/4f2233b96e254eba9f56a75e,"""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""",MS-AZR-0148P,"{""Cloud"":""Azure"",""StorageService"":""Files""}",,,4f2233b96e254eba9f56a75e,,,0.02,,,,Azure,Microsoft,Usage,UsageBased,OnDemand,,8611537,Trey Research Demo (DO NOT USE),USD,06/01/2024,06/30/2024,8611537,Trey Research Demo (DO NOT USE),,True,AAA-97331,0.02,Standard,Compute,,,
